ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0046823	negative regulation of nucleocytoplasmic transport	24	0.6636018713668816	1.3446162853847523	0.006370655232334423	0.029215247826787406	0.01874388553733871	7418	tags=54%, list=20%, signal=43%	51715/9972/4763/7175/284/580/11261/29969/5569/948/51569/6672/51684
GO:0036120	cellular response to platelet-derived growth factor stimulus	24	0.6634540850643788	1.3443168349496701	0.006370655232334423	0.029215247826787406	0.01874388553733871	11788	tags=79%, list=32%, signal=54%	538/5962/867/8826/7099/7525/890/3690/3037/5770/94056/80310/5159/4141/92154/5155/6714/2534/3065
GO:0046209	nitric oxide metabolic process	88	0.5557042771894332	1.2151362201263272	0.006432287522913679	0.0294555363307009	0.018898049562918642	11947	tags=61%, list=32%, signal=42%	4775/9475/7099/6095/5311/64581/5291/9722/2643/2099/10333/5465/493/1545/1373/3717/340481/3320/3553/9057/1524/7097/3458/961/3643/92/3586/23576/64902/948/351/3326/5743/1728/7124/4088/384/100528032/22914/140885/80777/113277/9314/207/5740/54996/64757/1543/4846/5879/4843/4842/857/2185
GO:0010595	positive regulation of endothelial cell migration	133	0.5286003289346992	1.1737157076642089	0.006432287522913679	0.0294555363307009	0.018898049562918642	11947	tags=53%, list=32%, signal=36%	5286/6868/3091/7057/9475/5294/9037/23411/5291/2549/284/3791/23328/9734/154796/5170/7010/6667/8829/2822/54453/1950/7474/116150/2113/57608/3690/4780/8828/10000/5629/5578/10016/5587/2247/7049/8613/25960/25/147372/10769/5743/27286/4233/2624/54828/6678/5641/7422/506/406903/2246/3146/301/2625/5335/207/2260/8823/3162/498/5155/4846/57381/5293/51378/811/5879/2523/7424/2185
GO:0034134	toll-like receptor 2 signaling pathway	17	0.7047972928390874	1.3847546890450078	0.006477585322370817	0.029641690653804478	0.019017482242224375	7782	tags=76%, list=21%, signal=60%	9867/7096/118788/10333/7128/114609/4067/7097/2150/64127/9258/8767/730249
GO:0034644	cellular response to UV	91	0.5515806169437916	1.2071687217262976	0.006506648404950353	0.029732027346116262	0.01907544035473305	7452	tags=47%, list=20%, signal=38%	4312/55031/51426/2033/23596/6872/4734/545/2072/163859/170506/23411/7508/5796/5295/22890/51776/8450/1432/440275/57646/94241/4311/1387/1965/54617/84236/5481/4193/5429/9683/993/10714/55872/8451/1642/142/90427/7528/55294/4314/5603/5111
GO:0050806	positive regulation of synaptic transmission	171	0.5141706699790694	1.1484363549714447	0.006506648404950353	0.029732027346116262	0.01907544035473305	12090	tags=53%, list=33%, signal=36%	8564/9495/4763/25769/3710/3799/9187/57512/729230/2932/22941/6507/3908/5594/3156/64084/2332/9498/440275/22930/4311/27020/2043/6857/5924/673/1956/1524/2892/760/2898/6505/51201/259232/2903/6780/7143/5581/57616/26045/6547/286097/9215/5649/51247/6809/23385/1812/25/351/8087/5621/1139/10769/5743/4204/2048/7124/4915/51304/27091/107/148/10288/9378/5641/2904/6347/6812/54915/6616/23096/22883/22871/4920/793/8878/65018/10013/54413/152404/9746/4355/27092/729956/6543/135/5270/6622/2185/128977
GO:0034138	toll-like receptor 3 signaling pathway	26	0.64560717658918	1.3148262761849865	0.006513155053355303	0.02974045532237185	0.01908084756617219	7289	tags=65%, list=20%, signal=53%	26191/29915/7098/29979/57590/7189/7128/6885/114609/81035/388325/2150/84868/57162/81790/4938/7124
GO:1904353	regulation of telomere capping	14	0.7444093480983456	1.432276048690716	0.006523525643806071	0.02976650220446275	0.01909755869521723	5021	tags=64%, list=14%, signal=56%	23293/80351/472/2072/4683/8658/10111/7874/51750
GO:1901861	regulation of muscle tissue development	45	0.6080200250600212	1.2819756269835914	0.006581009296237117	0.02994312289635989	0.019210874798235536	10195	tags=51%, list=28%, signal=37%	50937/4534/57496/1063/84466/4015/3488/1385/5562/3481/1499/136319/6198/596/2697/4208/2065/4088/51176/6474/652/10869/63923
GO:0002709	regulation of T cell mediated immunity	106	0.545298884856644	1.2000215510147096	0.006581009296237117	0.02994312289635989	0.019210874798235536	10552	tags=58%, list=29%, signal=41%	5027/5788/941/23376/91543/7292/80329/3575/729230/163486/29126/22890/3312/10892/5562/3554/3071/81545/7189/3824/7855/3553/4277/6885/51571/7532/8417/634/6693/8809/80328/3329/64127/3140/3077/10859/5532/196/1604/11006/149233/3122/567/79465/54440/114548/6504/3821/909/4092/50943/3593/6891/3146/2625/9390/2213/3594/3592/383/5817
GO:0008643	carbohydrate transport	141	0.5232251040567574	1.1633497111675613	0.006581009296237117	0.02994312289635989	0.019210874798235536	13858	tags=64%, list=38%, signal=40%	100506658/114882/6526/6506/366/5781/4205/23596/23607/7525/81031/154091/5584/5295/26060/3099/10776/252983/5579/1432/9962/1909/55314/6198/5167/6272/6041/26503/673/3553/10580/4780/9847/6814/6443/55198/1389/3643/6515/7248/1812/3667/8013/2719/9963/91749/55022/7124/338557/8647/6518/55625/23433/1636/375611/56606/6927/6513/6523/2887/84879/55512/207/51422/282679/8218/51151/360/32/718/5467/57210/57761/57190/151176/8682/148808/144195/1497/200010/83667/3479/25999/100509620/85414/55829/1906/55974/8660/208
GO:1903038	negative regulation of leukocyte cell-cell adhesion	153	0.52147787333179	1.1608819590255315	0.006581009296237117	0.02994312289635989	0.019210874798235536	10400	tags=49%, list=28%, signal=35%	54900/387597/26191/54542/941/23376/9231/65125/83737/55824/7292/10875/8654/80380/10457/29126/57045/9306/1378/5465/1739/5573/64844/3559/868/9655/149041/375056/3620/836/23240/201633/942/6693/27242/2737/865/5074/84868/3586/11326/3077/9750/1845/57162/56253/10859/11006/5621/80762/26279/1493/969/10385/2064/861/384/7805/4092/10288/50943/11146/6387/9314/84830/3146/301/84524/652/2615/207/84695/6385/5771/383
GO:0043409	negative regulation of MAPK cascade	172	0.5198300876300539	1.161098382104094	0.006655370196463915	0.030216801767432966	0.019386461377675	10581	tags=49%, list=29%, signal=35%	5027/5788/54900/55870/4763/26191/171392/83737/7099/2218/10114/10048/152559/64853/5291/1540/8661/11213/2305/51347/2122/200734/10019/1739/9611/2633/161742/51339/5795/55333/1601/10771/2043/10251/3553/5048/80824/5770/4067/3480/1605/2150/142679/7494/55872/5716/55885/3301/5801/1845/4089/91662/2308/27330/25/255082/81848/11006/11329/11221/399473/2048/1846/10385/10252/140885/2629/59272/27250/401265/1847/7430/5580/5071/284996/63977/65018/1848/201163/4771/5771/57556/91862/1849
GO:0044703	multi-organism reproductive process	210	0.5110655560849399	1.1488862603107204	0.006655370196463915	0.030216801767432966	0.019386461377675	13439	tags=58%, list=36%, signal=37%	1833/5618/113/3673/5469/55870/538/3339/1829/659/5069/412/552/367/10699/2201/81539/4012/253943/6670/2182/3488/27161/2099/64750/639/54407/6696/84172/6781/23633/8434/3248/59350/2706/285/3690/3553/952/596/3620/10959/53405/154865/130399/5724/139596/5125/84868/2697/10935/92/56977/5241/142/1268/91/4838/5737/5743/7421/6532/25879/100506013/824/730249/7026/200558/790/7372/6777/3678/1636/4318/29974/7422/10370/59272/54206/6513/5678/1508/8528/2288/5673/207/780/7056/1594/4693/7043/3020/10038/2013/5858/5744/4313/5467/64478/150/1543/10991/811/7216/5270/397/81671/3691/102724560/55585/8605/6013/6869/10916/1393/3675/10876/3021/708/875/2778/1906
GO:0009743	response to carbohydrate	237	0.5044516664601127	1.136296340351215	0.006655370196463915	0.030216801767432966	0.019386461377675	12876	tags=56%, list=35%, signal=37%	100381270/26154/26137/5894/3673/55088/387597/4199/5290/3091/7057/80010/10203/5563/9990/64581/5122/9462/23394/22841/169026/8609/5208/2730/4131/1293/5562/5465/84327/7776/2309/23236/252983/11143/5579/2822/25942/5007/10497/6198/57678/93/23516/285/6529/3553/2729/5530/7074/836/6443/2081/6416/4067/3480/50507/81035/130399/3552/5581/4087/847/51714/3383/8473/7494/5608/1080/6659/133308/4089/5080/23098/5532/5799/80339/5743/1728/2752/7124/5603/4088/2203/6434/6518/1285/55638/1027/6934/3745/1636/677/55107/10628/8111/2137/57521/2044/10524/9572/1361/51092/2030/10723/26056/4986/4884/5127/1277/4023/150/5936/125111/1967/2850/5566/10804/4041/57393/5798/2185/2626/79727/56652/83667/6597/8893/7447/5176/8891/65220/56943
GO:0032205	negative regulation of telomere maintenance	39	0.6160635389640636	1.288285825671823	0.006729731105334449	0.03048931443247759	0.019561299743974532	11020	tags=67%, list=30%, signal=47%	54464/23293/80351/472/2072/4683/8658/10111/64282/54552/167227/7013/84464/25913/51750/142/3192/55226/5394/7014/26277/80169/3183/79991/7157/6714
GO:0045598	regulation of fat cell differentiation	146	0.5225590981473657	1.1624553249753478	0.006729731105334449	0.03048931443247759	0.019561299743974532	11730	tags=53%, list=32%, signal=37%	55252/7204/6095/23414/25819/23411/22852/6789/1385/51320/1432/678/60485/374462/8840/5167/7474/1040/10979/6272/10413/79068/406/222236/169200/166379/6239/94056/6788/6495/1389/1240/862/7494/3638/55885/182/10498/2308/25937/115825/171023/5743/3192/7166/11221/7124/4088/338557/2624/8313/240/284273/6591/129685/677/28951/7422/84935/6423/9572/207/4320/10013/3356/3398/688/201163/7030/6783/5467/9580/4023/57761/4488/655/3358/4041
GO:0097305	response to alcohol	274	0.49749780407979755	1.1246607988553066	0.006729731105334449	0.03048931443247759	0.019561299743974532	11138	tags=53%, list=30%, signal=37%	5788/113/3624/54464/19/999/1536/80854/3351/3709/867/552/7804/5563/672/7412/2059/641/7046/4040/7292/31/9353/1385/3312/64854/5030/5562/7048/2776/5465/5999/2309/1499/5579/1545/5727/1374/9962/3988/2822/116443/109/57630/6198/6480/3248/1234/94241/6586/2690/329/5732/2289/2235/64083/841/5734/23367/112/3480/2903/151556/6354/18/5581/1605/8792/7298/4087/4193/847/57476/1513/54762/983/3371/5587/27347/4615/1495/2247/54331/2720/7049/1080/4779/6528/9076/1141/5080/142/6446/687/1268/3066/196/2/5737/1981/10213/4204/1728/7124/2203/5888/11280/8647/51208/9563/107/2806/2263/5729/790/2770/6559/2782/50943/2002/1019/2904/1636/6000/6337/55915/9314/1788/117/207/23514/2660/1621/10013/210/9131/4986/5031/498/939/1066/150/1236/6340/2534
GO:0038095	Fc-epsilon receptor signaling pathway	25	0.6652662704728045	1.3509440288995145	0.006743204040480264	0.03052867180569454	0.01958655060280697	11319	tags=88%, list=31%, signal=61%	2241/6654/4214/7189/6885/5601/10451/6416/4067/5599/6850/695/8013/5602/5588/5335/2207/7410/23547/5336/7409/3551
GO:1901889	negative regulation of cell junction assembly	34	0.6306109112071234	1.3076624311600433	0.006804092022565315	0.030738883152934948	0.01972141776035034	11319	tags=74%, list=31%, signal=51%	6093/5783/7057/9475/90102/23122/6092/7474/3553/2045/23603/7097/5728/395/351/10395/7124/55920/1636/6585/22943/9746/6714/4323/3551
GO:0006968	cellular defense response	51	0.5998031517943974	1.2768437618542647	0.006804092022565315	0.030738883152934948	0.01972141776035034	12644	tags=76%, list=34%, signal=50%	51715/3688/4283/7707/729230/3702/7716/50852/23601/1234/8678/4332/1524/3579/4688/6693/1232/4068/8915/728/9437/10288/10871/51473/10803/3805/3823/90865/9214/3929/3812/10219/23643/135/2185/5551/5970/3822/1235
GO:0098900	regulation of action potential	61	0.5862000319987188	1.2606571822328316	0.006804092022565315	0.030738883152934948	0.01972141776035034	9333	tags=57%, list=25%, signal=43%	1832/10142/5318/1829/781/488/3759/6262/9722/1824/9096/1739/2332/3786/1525/287/153396/10008/10021/817/29119/1141/948/1268/2257/801/4204/775/7124/2258/148/2629/3745/2702/2316
GO:0070198	protein localization to chromosome, telomeric region	26	0.644861420824371	1.3133074899776094	0.00681089611458788	0.030747845941228653	0.019727168095889806	9532	tags=69%, list=26%, signal=51%	546/675/80351/545/8658/152485/54552/7874/7013/6950/25913/7520/1200/908/7014/26277/26354/245711
GO:0120033	negative regulation of plasma membrane bounded cell projection assembly	42	0.608356445975049	1.2780068269343143	0.006878452947885391	0.03092153020053623	0.019838600245820556	9864	tags=64%, list=27%, signal=47%	10198/79598/54521/9738/9353/347240/117177/64844/22954/10413/653464/83478/1902/23189/4117/2665/9912/5365/57489/5217/4134/9378/3985/5580/23329/207/84260
GO:2000736	regulation of stem cell differentiation	84	0.5589234972626302	1.2187715508023955	0.006878452947885391	0.03092153020053623	0.019838600245820556	9918	tags=61%, list=27%, signal=45%	51755/5591/5610/5978/83737/170506/2932/5928/7042/7048/11051/1021/55818/678/10413/8621/4780/6660/6774/23081/166379/5156/57459/3313/6910/54517/5931/2247/55553/182/2668/25/3066/117854/54888/3192/51441/11137/23788/57504/144165/54940/10443/8321/7473/1107/10524/2146/56339/81606/2103
GO:0014897	striated muscle hypertrophy	105	0.5439542215478481	1.1969103276906123	0.006878452947885391	0.03092153020053623	0.019838600245820556	7889	tags=41%, list=21%, signal=32%	4775/6093/4205/5592/9475/488/3572/6262/9472/10611/8654/5756/3488/5062/3357/7273/5465/493/5999/136319/22876/9868/8678/5530/7074/6416/817/3720/5578/5910/4089/2308/142/3066/8013/9759/7528/7373/4088/8470/7222/55811/148
GO:0060291	long-term synaptic potentiation	105	0.5438814370807632	1.1967501736245192	0.006878452947885391	0.03092153020053623	0.019838600245820556	12090	tags=54%, list=33%, signal=37%	9495/4763/25769/3710/9187/2932/22941/5594/3156/440275/4311/27020/2043/5924/673/1524/2892/6505/51201/2903/6780/7143/57616/26045/6547/9215/5649/51247/6809/23385/1812/25/351/8087/5621/1139/10769/4204/2048/4915/107/10288/5641/2904/54915/6616/793/8878/152404/4355/729956/6543/135/5270/6622/2185/128977
GO:1990868	response to chemokine	102	0.5422119670496535	1.1919824617182553	0.006878452947885391	0.03092153020053623	0.019838600245820556	12000	tags=59%, list=32%, signal=40%	1237/10936/1233/6558/4283/3091/65125/1230/6091/6373/4015/729230/81704/9353/3627/3576/51554/10019/6355/9943/1234/6586/23143/10663/1524/3579/2829/4067/3577/6354/1232/1240/1238/6362/27347/9750/64783/9034/11240/6367/57007/6364/6357/387/7066/6347/6387/10803/6351/7852/6374/388372/54838/6356/1236/6369/6846/643/2185/4352
GO:1990869	cellular response to chemokine	102	0.5422119670496535	1.1919824617182553	0.006878452947885391	0.03092153020053623	0.019838600245820556	12000	tags=59%, list=32%, signal=40%	1237/10936/1233/6558/4283/3091/65125/1230/6091/6373/4015/729230/81704/9353/3627/3576/51554/10019/6355/9943/1234/6586/23143/10663/1524/3579/2829/4067/3577/6354/1232/1240/1238/6362/27347/9750/64783/9034/11240/6367/57007/6364/6357/387/7066/6347/6387/10803/6351/7852/6374/388372/54838/6356/1236/6369/6846/643/2185/4352
GO:0048485	sympathetic nervous system development	22	0.68239340503373	1.3732253943207626	0.006892223624457734	0.030961615845363298	0.019864318348325926	7481	tags=64%, list=20%, signal=51%	4763/10371/1499/8829/1909/7976/8828/91584/429/6659/2668/3642/6664/8626
GO:0072393	microtubule anchoring at microtubule organizing center	14	0.7403312523512096	1.4244296146315367	0.006900603966147802	0.030977447361053366	0.019874475514191383	6600	tags=79%, list=18%, signal=65%	51199/2932/11127/84376/636/5108/80323/84984/23299/1639/585
GO:0042149	cellular response to glucose starvation	49	0.6063635121842701	1.2873864014528291	0.006952813881035162	0.031102384114392215	0.019954632294577924	10837	tags=73%, list=29%, signal=52%	80315/5563/30849/23411/9451/143686/5562/2309/8678/4780/144577/596/5289/7532/7534/51100/5366/7494/22863/3428/23334/168620/123/440/3309/8140/5571/8897/1119/6513/81788/10524/51422/27244/7157/26608
GO:1901607	alpha-amino acid biosynthetic process	65	0.5709621663998007	1.2304344550851458	0.006952813881035162	0.031102384114392215	0.019954632294577924	12586	tags=66%, list=34%, signal=44%	2747/586/256987/5352/493/4548/1373/4552/10955/60496/2744/4942/1491/4522/64902/4507/5832/122945/29968/58478/2752/440/2746/2806/51074/10157/54529/22928/5053/63826/2678/84105/22929/4524/441024/5723/27165/6470/10993/2805/23743/102724560/1201
GO:0099072	regulation of postsynaptic membrane neurotransmitter receptor levels	117	0.5360116694057299	1.1837035519163026	0.006952813881035162	0.031102384114392215	0.019954632294577924	7657	tags=49%, list=21%, signal=39%	389941/81832/4983/7037/10082/55914/9135/2059/23345/102/23426/5911/26985/5584/58533/29899/81831/2066/388336/1739/57679/3092/8500/55737/868/3320/7189/163/57477/2060/3690/2239/81609/51201/84896/1605/1902/1740/8650/4193/10243/8473/4218/9474/6809/9912/8766/5906/25921/5898/8674/3084/1741/23732/27091/2064/11004
GO:0090288	negative regulation of cellular response to growth factor stimulus	139	0.5306381125871189	1.179189500358245	0.006952813881035162	0.031102384114392215	0.019954632294577924	13595	tags=53%, list=37%, signal=33%	26585/2200/23213/81792/4734/7057/22905/6653/6498/5291/51592/23592/9353/51496/57045/64750/28996/8573/493/693158/4036/5494/51232/7474/9110/10140/10251/1634/5770/151556/7130/7321/10016/8837/23111/7498/2247/25960/57154/25/81848/7323/387914/8481/10252/4092/91851/6497/3593/8321/6423/64388/2625/90993/3592/57556/22943/3087/10253/50964/153090/4851/79812/857/8862/4091/9146/10563/5468/407054/5654/55959/25805
GO:0051592	response to calcium ion	136	0.5299633617259419	1.17796543050406	0.006952813881035162	0.031102384114392215	0.019954632294577924	10469	tags=53%, list=28%, signal=38%	5027/56670/10060/84059/1894/8754/4205/29957/3710/4734/9456/7057/5563/8826/8895/444/5311/6262/5122/25932/5562/7273/2822/3786/7474/22872/6529/4773/144402/6857/673/1956/51542/3756/10165/5530/79800/7220/10768/817/246/3778/10016/29904/286097/23385/4208/351/131034/801/6786/4547/7222/241/107/221154/9378/3745/5641/825/4331/118/10367/10628/22871/805/2244/845/360/5336/2266/8604
GO:0006312	mitotic recombination	25	0.6644145506692312	1.3492144570964602	0.006966733428344542	0.031142811870644594	0.019980569888543194	11294	tags=76%, list=31%, signal=53%	675/2072/10111/23137/4437/79677/4436/348654/4361/7011/4292/11144/5888/7014/25788/5892/5889/5893/286053
GO:0032922	circadian regulation of gene expression	67	0.5658652059015066	1.2218275434802972	0.007027174821766067	0.0313690330217255	0.020125708597861197	6923	tags=48%, list=19%, signal=39%	8204/10499/55366/23077/9575/10075/463/5927/6095/56938/25819/23411/2673/4297/7150/5465/10135/10419/406/8863/83594/1407/10891/22992/8473/8864/5501/5500/3066/196/10743/3192
GO:0045664	regulation of neuron differentiation	194	0.5111609004842598	1.1452768643534852	0.007027174821766067	0.0313690330217255	0.020125708597861197	12870	tags=57%, list=35%, signal=37%	3688/6093/120892/259266/1894/50937/5469/1270/10363/57534/5978/6938/9043/463/6935/3169/5087/2932/8648/1656/4131/6925/4897/2309/54845/8036/85458/440275/55364/25942/5979/22954/1977/1756/221336/596/57721/7074/7532/730094/8851/23531/5629/6495/2737/25871/2247/152330/429/1910/182/4674/5649/9175/5080/4208/351/22882/1600/2119/1981/567/392255/6532/6664/2624/9315/55755/10220/2138/387/64919/85446/6387/56478/54897/51704/22871/6423/4610/238/652/2260/9682/7533/3398/4854/65109/22943/26508/60436/6657/57795/27257/4851/4211/655/811/151449/9745/79727/9283/654/650/604/284403/6900/8835/51654/6662
GO:0032367	intracellular cholesterol transport	33	0.633198581910937	1.31136096166319	0.0071015357698399765	0.03154644615307048	0.020239533113280923	7430	tags=58%, list=20%, signal=46%	19/4864/134429/5007/116150/3949/57614/51542/84947/6293/55207/9619/222642/6342/5305/27346/55275/219931/9885
GO:0034142	toll-like receptor 4 signaling pathway	64	0.5734095437223274	1.2353337797407726	0.0071015357698399765	0.03154644615307048	0.020239533113280923	10998	tags=61%, list=30%, signal=43%	26191/118788/7099/22841/79931/5295/26060/1147/57590/29110/7189/22954/7128/6885/114609/8887/3656/4067/388325/55198/5581/2150/9258/4615/57162/51135/4938/9865/8767/7187/730249/92747/9111/9572/8878/3929/353376/11027/153090
GO:0072678	T cell migration	76	0.5666672137379692	1.2314366795688125	0.0071015357698399765	0.03154644615307048	0.020239533113280923	8485	tags=53%, list=23%, signal=41%	3676/6868/6558/65125/5294/9439/6373/729230/102/81704/3627/131450/9943/27/7474/23143/3690/2838/8740/1399/3695/6693/7499/4478/3383/1398/27347/9750/25/351/1880/4345/3683/1893/969/6364/2770/387/6347/6387
GO:0071806	protein transmembrane transport	74	0.5638852701202878	1.2228613112861089	0.0071015357698399765	0.03154644615307048	0.020239533113280923	12851	tags=69%, list=35%, signal=45%	8239/19/9321/5189/10855/4591/3312/51555/9697/1909/9868/6729/83752/23471/11231/26258/5194/9847/23265/7095/5193/3329/134266/10972/1910/8766/5828/55176/60412/100652748/4170/2740/387990/3309/55670/84134/9804/133022/10440/5191/9131/29927/29090/5830/131474/613/80273/388552/5551/100287932/29103
GO:0051453	regulation of intracellular pH	90	0.5515664003539112	1.206091357938117	0.0071015357698399765	0.03154644615307048	0.020239533113280923	11891	tags=63%, list=32%, signal=43%	6549/54734/120892/23312/1657/50617/245972/9497/552/1182/56833/523/8671/7337/54664/80231/25932/3920/9498/84679/57282/356/10479/760/596/23545/10159/11261/526/389015/1080/285335/9777/285195/219931/7879/23315/5538/55858/23682/51606/54982/506/8804/51382/150159/282679/51151/535/84329/6548/9114/6522/65082/537/1203/83985
GO:0045638	negative regulation of myeloid cell differentiation	99	0.5452383416629418	1.1973020666034402	0.0071015357698399765	0.03154644615307048	0.020239533113280923	12060	tags=61%, list=33%, signal=41%	3624/2200/4763/171392/7099/9444/79577/5295/7098/84959/1021/9646/1499/2551/121504/51621/4982/7107/4067/634/123169/3313/7130/10401/8451/8365/29909/8362/10859/4602/11006/10221/64783/55294/10766/2624/51208/861/3204/6777/677/8370/9935/8111/3635/5771/8360/63976/6988/140685/554313/4211/3707/151176/4212/11025/714/2185/80349/3205
GO:0045445	myoblast differentiation	115	0.5352275410164209	1.1813468242878775	0.0071015357698399765	0.03154644615307048	0.020239533113280923	9845	tags=50%, list=27%, signal=36%	3688/26585/4283/283149/196528/55193/5978/389072/463/55796/5925/84466/3627/202151/165904/4893/6599/23236/6601/1432/4217/57492/6595/86/8289/9794/130827/8740/4154/607/79647/3516/9750/182/6659/55274/2034/4208/55662/10521/3084/29117/1655/7124/6605/6934/144165/677/825/6602/9325/93649/10324/10524/652/56262/2660
GO:0051209	release of sequestered calcium ion into cytosol	129	0.5376102475004483	1.1928470213487057	0.007175896725028626	0.03176616600205247	0.02038050072457818	15043	tags=71%, list=41%, signal=42%	23007/5027/5788/57214/4283/3710/6546/3708/3709/444/25998/5311/6262/55636/6373/9472/5144/3627/2149/56704/55151/5332/5170/3357/84959/23236/30001/2814/1729/1234/287/356/3690/1756/3064/2829/7220/4067/817/5581/5587/2247/9474/1812/25/27069/1193/5350/801/219931/775/10523/51196/2811/825/2316/5335/805/845/3356/5336/5031/3954/187/6263/1236/57190/5566/3358/6622/2185/10345/3932/57338/6348/79041/844/3596/2280/477/2833/6375/80024/84502/5330/7070/57192/4923/6717/623/6261
GO:0019882	antigen processing and presentation	115	0.5350993055480066	1.1810637847359802	0.007175896725028626	0.03176616600205247	0.02038050072457818	15631	tags=82%, list=42%, signal=47%	5865/200576/7057/4012/51752/54842/55016/57705/80329/50856/10875/3416/219972/51762/1520/7189/8546/4277/10890/5870/6890/5873/80328/55207/64127/3383/3140/10392/9474/3077/51128/30835/3111/220972/3117/1510/5869/3113/3118/3122/567/115827/79465/2131/909/1514/10288/2629/5641/1636/64167/54915/3109/6891/925/2209/2207/2213/23180/2923/11021/8943/1785/1515/154064/1236/3551/913/811/5867/10981/3127/910/3497/3120/972/10437/3123/6556/135250/3119/100507436/5720/9363/353091/6892/3106/55080/968/3107/911/912/3108/3133
GO:0007259	cell surface receptor signaling pathway via JAK-STAT	132	0.5278138136858637	1.1717182602186065	0.007175896725028626	0.03176616600205247	0.02038050072457818	13108	tags=65%, list=35%, signal=42%	5788/5618/1270/2033/6772/2241/54625/5789/5311/83666/3575/7398/729230/2074/2149/8554/9306/2066/10019/9646/1545/8995/3717/3716/9655/22876/1950/2322/2690/57599/59067/1439/6774/3454/29883/3458/54741/10464/3586/3815/6775/133396/51379/6773/55835/50604/116379/388646/149233/1600/3587/801/10617/1436/51094/2048/7124/55250/3600/6777/6347/54940/3593/5310/9111/3592/4771/5771/815/2534/5008/7428/4851/3588/857/3455/2185/1154/9146/3601/8835/3718/6778/3456/128869/958
GO:0170039	proteinogenic amino acid metabolic process	174	0.5149061286564236	1.1505835339318553	0.007175896725028626	0.03176616600205247	0.02038050072457818	12329	tags=57%, list=33%, signal=38%	389434/8564/538/100287520/23657/2747/586/81539/6999/256987/2673/92292/8942/284716/2730/5352/5471/493/4548/1373/138199/4552/56474/8833/10955/60496/2744/2729/26258/7915/3620/159/64087/2731/130013/4942/1491/4522/23576/64902/56922/9945/4507/5832/122945/4204/29968/3176/57494/58478/2752/440/1743/51166/2746/384/2806/51074/790/10157/54529/1503/22928/3081/6611/549/80150/5198/5053/51268/8528/63826/2678/84105/51151/4693/2571/4143/383/443/22929/3034/4524/441024/5723/27165/6470/3712/4846/10993/2805/4843/169355/4842/23743/89839/80017/3067/144193/102724560
GO:0007599	hemostasis	241	0.5058498061031063	1.139699401537928	0.007175896725028626	0.03176616600205247	0.02038050072457818	11343	tags=54%, list=31%, signal=38%	3673/2191/221037/23657/3710/5290/5592/2162/7057/2153/5294/7099/22875/196527/10672/8323/3572/80856/5638/11234/5291/160851/3998/9060/2149/10855/5028/5341/7414/79056/84959/2776/10019/1432/81542/3717/9162/1281/5795/10461/2814/79987/8546/3690/4780/26258/81027/5359/2157/64805/6814/10451/5873/3611/3570/4067/634/5156/2151/558/5321/2150/170692/5578/22915/8526/1608/6850/7094/23173/959/948/29071/2768/7006/2677/5328/7166/2313/2048/6532/5627/50808/5051/5912/5054/1607/5588/89781/2811/4627/10630/7035/953/6812/84034/375033/308/90139/8527/7450/84830/2152/5580/2316/22821/928/5055/2207/1361/2923/7056/7410/2244/3356/3053/5336/2266/79057/966/5155/5265/150/6714/50848/7301/7409/725/5327/4846
GO:0070339	response to bacterial lipopeptide	10	0.8051957328361805	1.4911448437687782	0.007229395679946386	0.031896133645582504	0.02046388521778282	6061	tags=60%, list=16%, signal=50%	7096/10333/114609/7097/81793/948
GO:0071220	cellular response to bacterial lipoprotein	10	0.8051957328361805	1.4911448437687782	0.007229395679946386	0.031896133645582504	0.02046388521778282	6061	tags=60%, list=16%, signal=50%	7096/10333/114609/7097/81793/948
GO:0071221	cellular response to bacterial lipopeptide	10	0.8051957328361805	1.4911448437687782	0.007229395679946386	0.031896133645582504	0.02046388521778282	6061	tags=60%, list=16%, signal=50%	7096/10333/114609/7097/81793/948
GO:0045646	regulation of erythrocyte differentiation	46	0.6051769181733927	1.2765304437577898	0.007250257687113127	0.031896133645582504	0.02046388521778282	9198	tags=57%, list=25%, signal=43%	60682/3624/5469/6772/5591/3091/1021/2309/1432/3071/2113/51621/23456/6774/405/4067/3313/92/91/567/2624/116151/6777/677/9935/3635
GO:0006862	nucleotide transport	48	0.602087351676257	1.2761046470050281	0.007250257687113127	0.031896133645582504	0.02046388521778282	13154	tags=77%, list=36%, signal=50%	5027/80131/10257/29957/57724/85320/23507/1378/254228/8036/24145/55186/84230/10057/57864/961/51000/4363/81034/92014/55811/56172/401612/292/10478/56262/60386/114789/347734/255022/79085/10237/368/2705/291/84275/147407
GO:0032480	negative regulation of type I interferon production	47	0.6023706929970135	1.2722041272243032	0.007250257687113127	0.031896133645582504	0.02046388521778282	10085	tags=60%, list=27%, signal=43%	5966/54739/5781/8452/23515/83737/1540/9444/5802/54941/26146/84868/3586/9474/10859/6614/388646/64771/197358/7528/9140/730249/140885/54476/9111/5495/23547/55666
