logFC	AveExpr	t	P.Value	adj.P.Val	B	ensembl_id	ensembl_clean
2.5311884307283585	9.556192088889455	15.267654545129323	2.605897588690551e-36	4.711587115647357e-35	71.71467641024722	ENSG00000136010.14	ENSG00000136010
2.1132962445424877	8.614556839367722	15.26626275684187	2.6329563780031853e-36	4.75909218979956e-35	71.70437805953532	ENSG00000233369.7	ENSG00000233369
1.5473703752781998	11.005924916978431	15.259224525281574	2.774157403483989e-36	5.012820616483132e-35	71.65229910417327	ENSG00000143748.18	ENSG00000143748
2.041536825425326	9.342719970763302	15.256606558112082	2.8285906982175105e-36	5.109657884272608e-35	71.63292740561566	ENSG00000110723.12	ENSG00000110723
1.2409584766200856	10.136833628056568	15.25436148773564	2.876120863413413e-36	5.193971169236607e-35	71.61631487239836	ENSG00000134152.11	ENSG00000134152
1.1932053689537727	11.073296676417582	15.252817680267151	2.9092674446427597e-36	5.252266761667554e-35	71.60489132730567	ENSG00000272391.6	ENSG00000272391
1.8025065660866264	11.109060622828228	15.25217741380112	2.923126251169548e-36	5.27571670324144e-35	71.60015360514691	ENSG00000007944.15	ENSG00000007944
1.496440929931151	13.019694358643472	15.248446986439689	3.0051961979386826e-36	5.420666872437932e-35	71.57254976196175	ENSG00000165672.7	ENSG00000165672
1.3177745394685	9.72902550758366	15.248445637279533	3.005226292780871e-36	5.420666872437932e-35	71.57253977861203	ENSG00000124217.5	ENSG00000124217
1.737702939407341	12.623623485187837	15.246703467683997	3.044340377703197e-36	5.488666704784703e-35	71.5596482607639	ENSG00000131149.19	ENSG00000131149
1.8952912286643688	14.12648447610463	15.246685998308957	3.0447351568744683e-36	5.488666704784703e-35	71.55951899252128	ENSG00000164754.15	ENSG00000164754
2.091144084803061	2.283339105316864	15.243092038604212	3.127051457449228e-36	5.635381503531495e-35	71.53292463991787	ENSG00000259677.1	ENSG00000259677
1.7041333176053493	11.61480786071311	15.241970621362029	3.1531893823748266e-36	5.680797978463231e-35	71.52462640515353	ENSG00000106785.15	ENSG00000106785
1.3674541878681432	11.190336238921468	15.241529950839638	3.1635202183716366e-36	5.697717827981694e-35	71.52136553701342	ENSG00000159593.15	ENSG00000159593
2.9585945132903637	9.87142089069602	15.234278591254052	3.338462820413793e-36	6.011016761243713e-35	71.4677065650839	ENSG00000087303.18	ENSG00000087303
2.223835900112102	9.332563301539896	15.232704474740911	3.377699573048728e-36	6.079859231487709e-35	71.45605822705474	ENSG00000243156.9	ENSG00000243156
1.2547696774321833	12.55727746627245	15.232592009267927	3.380520503406271e-36	6.083131822504432e-35	71.45522598990244	ENSG00000116688.18	ENSG00000116688
1.3283396352525916	10.32288518046344	15.23151131930161	3.40774746996913e-36	6.130307281385747e-35	71.44722894441813	ENSG00000089195.15	ENSG00000089195
2.2138527772839525	8.244836731642817	15.229023281644126	3.471268027980794e-36	6.242725128292765e-35	71.42881753347636	ENSG00000135338.14	ENSG00000135338
1.3430938083902153	9.972458307732404	15.224432181922804	3.591606190187929e-36	6.457226778209834e-35	71.39484326189584	ENSG00000198920.11	ENSG00000198920
1.19717995482261	10.546665550864615	15.22432833547964	3.594375856487009e-36	6.46029153939265e-35	71.39407479133222	ENSG00000018610.15	ENSG00000018610
1.458813491990897	11.083993051659425	15.221096221438446	3.6816552824205426e-36	6.615201701173878e-35	71.37015684821161	ENSG00000057663.16	ENSG00000057663
1.344439397107407	8.930878112301288	15.218925236915627	3.7414672806073846e-36	6.720681233095763e-35	71.35409126967743	ENSG00000122435.10	ENSG00000122435
1.279584380451298	12.500872711901	15.21743774999957	3.783008695599317e-36	6.793289149646375e-35	71.34308362317327	ENSG00000164828.18	ENSG00000164828
2.7480551729530625	5.8779628873490655	15.206375556047917	4.106770042677513e-36	7.372496915916483e-35	71.26122050407515	ENSG00000240429.1	ENSG00000240429
1.5211027363326222	10.487508865772991	15.20503964510109	4.147699161834548e-36	7.443770152570522e-35	71.25133428782935	ENSG00000253738.2	ENSG00000253738
1.9290246889880784	9.912189680524415	15.203129679343586	4.206925683687692e-36	7.547829398772415e-35	71.23719981470289	ENSG00000122778.10	ENSG00000122778
1.3893856283372117	9.898528426890245	15.201386963736354	4.2617037173307395e-36	7.643848240487365e-35	71.22430300814567	ENSG00000260916.7	ENSG00000260916
1.1172944002691816	10.797858547309616	15.19994270821765	4.307640645555372e-36	7.723957480324827e-35	71.21361489331848	ENSG00000115446.12	ENSG00000115446
1.2278288926958154	12.882167270145212	15.198038624615515	4.368960996390517e-36	7.831594977572362e-35	71.1995238041063	ENSG00000138029.14	ENSG00000138029
1.8894176052122875	9.238386661657875	15.19613346283068	4.4311900042235853e-36	7.94079721288634e-35	71.18542468152368	ENSG00000132846.6	ENSG00000132846
1.6541920992224166	11.260352798948688	15.19542058608995	4.4547022403022194e-36	7.980574066648927e-35	71.18014903345703	ENSG00000173598.14	ENSG00000173598
1.387911941036677	10.754213329901386	15.188167039802645	4.701151662276951e-36	8.41960023128786e-35	71.12646869780392	ENSG00000087095.13	ENSG00000087095
2.2087020547115532	7.390529708601032	15.185737658328849	4.786705684651586e-36	8.570294180370874e-35	71.10848973096167	ENSG00000138336.9	ENSG00000138336
1.198207680948644	11.62677697876121	15.183900804452778	4.852425485535004e-36	8.685397756050556e-35	71.09489578773083	ENSG00000103966.11	ENSG00000103966
1.1259067573843378	12.175087074081016	15.183633246753915	4.862073306227488e-36	8.700099314329185e-35	71.09291567829558	ENSG00000149658.18	ENSG00000149658
1.7762203297138164	11.665159182979648	15.17276495192125	5.270625983544624e-36	9.428374289643671e-35	71.01248201277281	ENSG00000157654.19	ENSG00000157654
1.5690215724754242	9.92085875340682	15.170677130714264	5.3529561394008495e-36	9.572827812973335e-35	70.99703035148492	ENSG00000104626.15	ENSG00000104626
1.1148989906431144	10.892243044490046	15.168897230275997	5.424158949719135e-36	9.697302737694158e-35	70.98385751845528	ENSG00000174720.16	ENSG00000174720
1.2997705529772012	10.74708359223465	15.168775620595731	5.42905823529001e-36	9.703201901964995e-35	70.98295749793995	ENSG00000108559.12	ENSG00000108559
1.215489404174954	11.018825163692766	15.168572544269464	5.4372494349868424e-36	9.71497940283658e-35	70.98145455084095	ENSG00000116752.6	ENSG00000116752
1.349649334901514	10.024895635191225	15.1656016739861	5.558504228740572e-36	9.928706316707982e-35	70.95946737794462	ENSG00000109775.11	ENSG00000109775
1.2867499932646775	10.470866064945644	15.16510183862848	5.5791689926339394e-36	9.962684459616566e-35	70.95576812439018	ENSG00000196236.13	ENSG00000196236
1.0193206517289417	13.126061743622916	15.16272323163476	5.678565999517309e-36	1.0137192864353146e-34	70.9381641392775	ENSG00000106609.16	ENSG00000106609
1.446957491777269	9.964440202152131	15.16164505502854	5.7242022986039134e-36	1.021565494066824e-34	70.93018456699376	ENSG00000147316.13	ENSG00000147316
2.728218288911796	3.503165176156852	15.158434079491046	5.862299004806939e-36	1.0459031106811438e-34	70.90642008001137	ENSG00000278616.1	ENSG00000278616
1.9389774585207704	3.6551579124231792	15.157894022278107	5.8858508545397174e-36	1.0497962741440144e-34	70.90242309305161	ENSG00000272498.1	ENSG00000272498
1.333504632217233	14.067761564347723	15.155995616990122	5.969393798450022e-36	1.0643839735860618e-34	70.88837288110771	ENSG00000123562.18	ENSG00000123562
1.6511962565092655	9.224077133817753	15.155080501190344	6.010087879614371e-36	1.0713250977884447e-34	70.88160003633476	ENSG00000180346.4	ENSG00000180346
2.416849974337373	11.440246075721223	15.14915088991381	6.280579367068598e-36	1.119212527633317e-34	70.83771423654885	ENSG00000167306.20	ENSG00000167306
2.885072181210462	3.458286562378536	15.148581724275846	6.307175063846585e-36	1.1236218483786603e-34	70.83350174503069	ENSG00000222032.1	ENSG00000222032
2.3866525368737426	10.002356470614377	15.147793330547811	6.344200944754385e-36	1.1298861694327687e-34	70.82766670201792	ENSG00000134744.14	ENSG00000134744
1.316609419442086	9.797343612327245	15.14647096344967	6.406793010063747e-36	1.140506137902567e-34	70.8178796078881	ENSG00000121964.14	ENSG00000121964
1.394163987574801	13.742454946484465	15.146454180537088	6.40759135834479e-36	1.140506137902567e-34	70.81775539416252	ENSG00000213639.10	ENSG00000213639
1.54059220969609	8.391547063582879	15.14459927921983	6.496443449538373e-36	1.155981987823402e-34	70.804026871745	ENSG00000271643.2	ENSG00000271643
1.934332594533629	12.511358986826645	15.142984299500732	6.574806035081502e-36	1.1695827979121523e-34	70.79207402327069	ENSG00000050405.13	ENSG00000050405
1.8392644134863363	8.240686186722522	15.139113908368412	6.766476348373547e-36	1.2033258730352954e-34	70.76342819892481	ENSG00000138658.16	ENSG00000138658
1.9884635813348936	9.11616552776767	15.132913975120628	7.085226497661878e-36	1.2596419676089374e-34	70.71754038682171	ENSG00000184307.16	ENSG00000184307
2.555125542661034	2.913404797457266	15.130900064782598	7.191963595043317e-36	1.2782435150170746e-34	70.70263464501859	ENSG00000254433.1	ENSG00000254433
1.1909247883820515	9.526896969335922	15.130086439470016	7.235540483188381e-36	1.2856118503521007e-34	70.69661266954837	ENSG00000140006.11	ENSG00000140006
2.1793194036182415	2.6221255576791744	15.12900973281152	7.293614003398888e-36	1.2952511446182098e-34	70.68864350780953	ENSG00000286401.1	ENSG00000286401
1.456407812642592	12.77321908958691	15.129001463166484	7.2940618364916e-36	1.2952511446182098e-34	70.68858230060869	ENSG00000116171.19	ENSG00000116171
1.4044108964443194	9.62933072493067	15.128681063426075	7.311433908091686e-36	1.2979560458438444e-34	70.68621088360722	ENSG00000176390.12	ENSG00000176390
2.262618280054289	10.92487556343292	15.12809416227327	7.34336309398148e-36	1.3032428475158469e-34	70.68186697102792	ENSG00000162733.19	ENSG00000162733
2.224138335022156	11.822506970079822	15.127092003755356	7.398206271759389e-36	1.3125919638634818e-34	70.67444954658112	ENSG00000156802.13	ENSG00000156802
2.2486004368835864	9.0531653075656	15.12616994140444	7.449028006452178e-36	1.3212223358812546e-34	70.66762493846993	ENSG00000147533.17	ENSG00000147533
1.3295797987975213	9.301329524426537	15.122580454022769	7.650219382288757e-36	1.3565106919895818e-34	70.64105738654492	ENSG00000160961.12	ENSG00000160961
1.137383374951925	9.504938886595486	15.122530242701927	7.653071946511796e-36	1.3566199423594549e-34	70.64068574684387	ENSG00000088876.13	ENSG00000088876
1.7933880524034524	9.623751161508425	15.121086012103529	7.735577367906298e-36	1.3708446483704236e-34	70.62999624295131	ENSG00000092470.12	ENSG00000092470
1.0565645974001714	11.160761780264243	15.11348492498558	8.184699699801976e-36	1.4500113428445906e-34	70.57373620370109	ENSG00000121390.19	ENSG00000121390
1.7980328997573436	10.192344120583556	15.111807384085289	8.287281649836323e-36	1.4677562186250259e-34	70.56131965758956	ENSG00000119927.14	ENSG00000119927
1.5534519197927772	8.26372696834125	15.108883867245988	8.46913837931255e-36	1.4995269529746035e-34	70.53968076953012	ENSG00000164291.17	ENSG00000164291
1.836957604648364	9.3984102701506	15.10845882698082	8.495908220869789e-36	1.5038278163932346e-34	70.53653475581399	ENSG00000279207.1	ENSG00000279207
1.9507260303995144	11.307290174150165	15.108169153019166	8.514200917350862e-36	1.5066261016525767e-34	70.53439067943859	ENSG00000018510.17	ENSG00000018510
1.7327633440087815	9.920609115581035	15.106518333272325	8.619203517155209e-36	1.5247619870243072e-34	70.52217180679831	ENSG00000133119.13	ENSG00000133119
1.3249606773511609	10.34714719256374	15.10389591663202	8.788675464979689e-36	1.554288786313901e-34	70.50276139769772	ENSG00000117533.15	ENSG00000117533
2.508842038128184	10.248461924788405	15.1025659376935	8.875894237059652e-36	1.5692560315361074e-34	70.49291722659255	ENSG00000187474.5	ENSG00000187474
1.3447850938729466	10.76363328018	15.102247403277683	8.896911614622168e-36	1.5725135738431836e-34	70.49055951145765	ENSG00000005302.19	ENSG00000005302
2.281587871848966	7.004369281353176	15.101977397425536	8.914765982377872e-36	1.5752103247627199e-34	70.4885609921298	ENSG00000182752.10	ENSG00000182752
1.1461019501278469	11.827536324569056	15.100803939937585	8.992779147109897e-36	1.5885322745011248e-34	70.47987532780078	ENSG00000147164.12	ENSG00000147164
1.3665331686763038	12.37080785629083	15.099161519544399	9.103117748781585e-36	1.6075549421865819e-34	70.46771847963348	ENSG00000132383.12	ENSG00000132383
1.3541275183601709	13.207923828503729	15.097439889689312	9.220231681549146e-36	1.627762671137285e-34	70.45497530547308	ENSG00000166226.13	ENSG00000166226
1.2729603615218623	12.72101695678252	15.09658613208676	9.27886636611684e-36	1.6376375727921076e-34	70.44865594237992	ENSG00000138279.16	ENSG00000138279
1.3759656779495657	12.639823778232998	15.09596314641128	9.321887252425029e-36	1.6447518345901752e-34	70.44404470694644	ENSG00000136986.10	ENSG00000136986
2.087756171353259	8.58646562017513	15.090272040869754	9.724245568712878e-36	1.7152449438735771e-34	70.40191988854404	ENSG00000165490.13	ENSG00000165490
1.8625474691279	1.4490750933274934	15.089176861289708	9.803644604456352e-36	1.7287473305416348e-34	70.39381346945146	ENSG00000233416.1	ENSG00000233416
2.827708734377184	5.712208549136776	15.088728760262011	9.836317963854355e-36	1.7340047883969927e-34	70.39049666263486	ENSG00000197670.6	ENSG00000197670
1.2297314554236536	10.876936142469226	15.083633122688523	1.021561801295216e-35	1.8003468584127775e-34	70.35277901195438	ENSG00000117697.15	ENSG00000117697
2.9981354818437516	5.302890447927725	15.082458408351163	1.0305114252867576e-35	1.8155917240166918e-34	70.34408379407554	ENSG00000187037.8	ENSG00000187037
1.6754547437702592	11.494734283621163	15.08072426533294	1.0438666259288239e-35	1.838587384693451e-34	70.33124766497157	ENSG00000101911.13	ENSG00000101911
1.6249107638157794	10.490544924788033	15.079649160259487	1.0522331543171286e-35	1.8527855773839483e-34	70.32328971865894	ENSG00000069974.16	ENSG00000069974
1.8933374154325469	8.4613766591617825	15.07952844329329	1.0531767591580296e-35	1.8539089440083019e-34	70.32239616878007	ENSG00000214106.9	ENSG00000214106
2.0928730354905145	11.450412682248508	15.0778146853448	1.0666643031075618e-35	1.8771063715261006e-34	70.30971087372718	ENSG00000162636.16	ENSG00000162636
1.7822144490438476	8.795241880415201	15.077412146747768	1.0698573206022622e-35	1.8821793813147687e-34	70.306731264476	ENSG00000086189.10	ENSG00000086189
1.1597511922625976	7.766989829098032	15.074464945964982	1.0935282031494835e-35	1.9232653175716918e-34	70.28491589348351	ENSG00000196357.12	ENSG00000196357
2.1072367920851054	9.145713684483072	15.073800385835588	1.0989376869538968e-35	1.932219133061547e-34	70.27999676307694	ENSG00000170456.16	ENSG00000170456
2.4271487458812726	11.367797808907197	15.06957728843322	1.1339445213534196e-35	1.993192543184539e-34	70.24873692458743	ENSG00000165168.8	ENSG00000165168
2.738899917545105	4.510485226455982	15.068474143040833	1.1432712237745329e-35	2.009004415821645e-34	70.24057128708623	ENSG00000286912.1	ENSG00000286912
1.6605261467388324	7.980442283505047	15.067975906542925	1.1475087525975428e-35	2.015866809515405e-34	70.23688326604494	ENSG00000164989.17	ENSG00000164989
2.0631540873186447	9.051805875356315	15.066770961537104	1.157821929573015e-35	2.033395432770674e-34	70.22796407184828	ENSG00000142731.11	ENSG00000142731
1.8000547774579274	11.39597809343464	15.065339839939206	1.170191478635322e-35	2.054524315311682e-34	70.2173706622178	ENSG00000198722.14	ENSG00000198722
1.3556545760618477	9.352658948977597	15.064868570533974	1.1742936421420576e-35	2.0611299864680902e-34	70.21388223972507	ENSG00000125962.14	ENSG00000125962
1.8479413288298332	10.195663060132697	15.061937417796944	1.2001327803798508e-35	2.1052647327311092e-34	70.19218525656294	ENSG00000096968.14	ENSG00000096968
1.4322658316045829	9.659401951229556	15.060965868839068	1.208822204712576e-35	2.1198946209269975e-34	70.18499363516644	ENSG00000245680.11	ENSG00000245680
1.630021336791982	10.480751424655525	15.059656351931002	1.220634034022733e-35	2.1399901879716457e-34	70.1753002839895	ENSG00000121210.16	ENSG00000121210
2.3275430735741756	11.618735064695356	15.059424451162112	1.222737776746436e-35	2.1430590447107428e-34	70.17358369823336	ENSG00000156650.14	ENSG00000156650
1.9398265119793745	7.937417109689551	15.059338631700603	1.2235172273650208e-35	2.143805748468e-34	70.17294844161313	ENSG00000111860.14	ENSG00000111860
1.6095285977755165	11.793179943112529	15.054478565677732	1.2684792100887467e-35	2.2219448132828003e-34	70.13697291905765	ENSG00000076003.5	ENSG00000076003
1.3411436572912427	11.64154707491423	15.053266639475094	1.2799462279232008e-35	2.2413838968193238e-34	70.12800187518958	ENSG00000153815.16	ENSG00000153815
1.1947797989808655	11.302934679292887	15.05044632826656	1.3070344928870825e-35	2.2881590862490736e-34	70.10712502068735	ENSG00000107625.13	ENSG00000107625
2.198305714529793	2.0232813996101857	15.04924468488294	1.3187494324735037e-35	2.3080017476584747e-34	70.09823004332992	ENSG00000261056.2	ENSG00000261056
1.9364737622814427	9.761971314974948	15.048969964635775	1.3214424235155004e-35	2.312047805320169e-34	70.09619646755166	ENSG00000104450.13	ENSG00000104450
1.1597140977619764	12.45256205857618	15.048912746744609	1.3220040031916556e-35	2.3123634035065113e-34	70.09577292052336	ENSG00000114503.11	ENSG00000114503
1.365566743483474	8.664019432946999	15.047950743831104	1.3314816537983264e-35	2.3282697353533147e-34	70.0886518303553	ENSG00000178338.11	ENSG00000178338
1.5061132946561604	12.34793303379138	15.047585307171216	1.335099720700678e-35	2.3339236039683895e-34	70.08594673481623	ENSG00000130816.17	ENSG00000130816
1.8487556280964013	12.008615371909285	15.04570843930911	1.3538374979555904e-35	2.3659977708437366e-34	70.07205345242556	ENSG00000099250.18	ENSG00000099250
1.2532648460468674	10.368492886834636	15.045365915462394	1.357285371635948e-35	2.3713401683017455e-34	70.06951795812213	ENSG00000005801.18	ENSG00000005801
1.3694627131026438	11.581955058946086	15.043288892921774	1.3783817700447509e-35	2.4075046982699276e-34	70.05414300665201	ENSG00000055044.11	ENSG00000055044
2.2959477572405005	3.7297751900776297	15.039842883634	1.414108970687498e-35	2.469195456589051e-34	70.02863417220469	ENSG00000188985.6	ENSG00000188985
1.7625689837222112	10.736456704763352	15.03822739836528	1.4311752878513694e-35	2.4982760564334977e-34	70.01667561861817	ENSG00000166575.17	ENSG00000166575
1.1430888549306766	11.630718059804138	15.036935454281448	1.4449717868816373e-35	2.521633733953974e-34	70.00711204481337	ENSG00000198951.12	ENSG00000198951
1.1467629363733691	13.745427234571014	15.036314728357686	1.4516476691857853e-35	2.5325552951627763e-34	70.0025171356195	ENSG00000086232.13	ENSG00000086232
1.2262261701234298	10.81834741334296	15.035059306870652	1.465244118996482e-35	2.555540777985238e-34	69.9932238957252	ENSG00000170322.14	ENSG00000170322
1.556782099342056	9.637258855479832	15.03414867667487	1.4751860521830058e-35	2.5720633850835766e-34	69.98648295884908	ENSG00000160613.14	ENSG00000160613
1.4418191045257815	11.734708005510033	15.034114039058572	1.4755655423822696e-35	2.5720633850835766e-34	69.98622655385414	ENSG00000103222.20	ENSG00000103222
1.126045247125805	12.557115239145858	15.033370642954576	1.483733778286657e-35	2.5855584886776387e-34	69.980723560508	ENSG00000136448.13	ENSG00000136448
1.9840208795730432	11.613508318465872	15.033316787814634	1.4843272779414466e-35	2.585849875931308e-34	69.98032489735823	ENSG00000112685.14	ENSG00000112685
2.7053834120842923	2.388632511111946	15.032184503171342	1.4968605165211252e-35	2.6069353698584974e-34	69.97194314373941	ENSG00000236732.1	ENSG00000236732
1.4688020067066616	7.651782745235344	15.030865605286731	1.5115928921716265e-35	2.6318376819497956e-34	69.96217996719449	ENSG00000100490.9	ENSG00000100490
1.7257059871649745	9.606764286736656	15.030170952542267	1.519410533387359e-35	2.6446898982862895e-34	69.9570377750832	ENSG00000164180.14	ENSG00000164180
1.2742199726787895	12.595307349669325	15.027658711110378	1.5480224878526886e-35	2.6937189934923717e-34	69.93844077811087	ENSG00000132305.21	ENSG00000132305
1.1600430815177722	11.38270998119372	15.025364046376358	1.5746271258134872e-35	2.7392280313119046e-34	69.92145435116758	ENSG00000115368.10	ENSG00000115368
1.1445603254265395	11.708721233333245	15.02371440861602	1.5940353543261272e-35	2.7721956592151053e-34	69.90924275366457	ENSG00000176095.12	ENSG00000176095
1.9721665208605923	10.637353097171202	15.023279620840585	1.5991904183566582e-35	2.7803637368161327e-34	69.90602419229414	ENSG00000133739.16	ENSG00000133739
2.470845210927096	9.744523717872228	15.022763301185508	1.6053338285240232e-35	2.7902449867698346e-34	69.9022020804606	ENSG00000138778.13	ENSG00000138778
1.283159241298366	10.112450199825991	15.022170354084974	1.6124181134844794e-35	2.801755450128001e-34	69.89781272262202	ENSG00000198839.10	ENSG00000198839
2.2634413004274543	3.5387303796538316	15.020421674231278	1.6334932253286029e-35	2.837562973895562e-34	69.88486790345294	ENSG00000238832.1	ENSG00000238832
2.0870127332605675	9.788974445155176	15.019317851150229	1.646938139064156e-35	2.860099270416023e-34	69.87669670171415	ENSG00000179104.9	ENSG00000179104
1.5198042285417352	9.90276592417379	15.019195875036552	1.6484306215176724e-35	2.8618718231614766e-34	69.87579375610953	ENSG00000197013.10	ENSG00000197013
1.3756424528003577	10.651929750204742	15.014300810200956	1.7094557653343075e-35	2.966969577258343e-34	69.83955722610395	ENSG00000196937.11	ENSG00000196937
1.6336856108293567	5.643057152811208	15.011438199484983	1.7461847859241316e-35	3.02985037511893e-34	69.81836617355061	ENSG00000151164.19	ENSG00000151164
2.515526299542277	3.233644305148192	15.010369327880603	1.760100538561642e-35	3.0531226385229964e-34	69.81045361713919	ENSG00000225264.3	ENSG00000225264
1.3643679912706597	10.370755897014128	15.0095099994789	1.7713686193023897e-35	3.0717901785844177e-34	69.80409224277507	ENSG00000155393.13	ENSG00000155393
1.172383331915135	12.332222276031317	15.009255867006804	1.7747147753804295e-35	3.0767132973585837e-34	69.80221096795509	ENSG00000197894.11	ENSG00000197894
1.5987124635285843	15.722641490359829	15.006686018844404	1.8089091670778231e-35	3.135098002141165e-34	69.78318703591592	ENSG00000164924.18	ENSG00000164924
2.317437604628702	3.867317768329653	15.006556201781164	1.8106538920260718e-35	3.1372255095773076e-34	69.78222603166911	ENSG00000234329.1	ENSG00000234329
2.1571712018307387	3.6533822833819696	15.0055320398602	1.8244776501456276e-35	3.1602745362031347e-34	69.77464440402531	ENSG00000261101.2	ENSG00000261101
2.510711170836202	4.507498978596188	15.004896307098129	1.8331115843851405e-35	3.1743234001941937e-34	69.76993822059589	ENSG00000120215.10	ENSG00000120215
2.109959234509958	2.997936989721525	14.997180662729582	1.9412140399413367e-35	3.360560606816252e-34	69.71282079817722	ENSG00000242553.1	ENSG00000242553
1.1752975592635515	9.503648255447462	14.99395838477253	1.9882272011713259e-35	3.4409661062211873e-34	69.68896674608173	ENSG00000138785.15	ENSG00000138785
1.5501326627073455	10.908300039318076	14.990841986640936	2.03477858976218e-35	3.5205267899307987e-34	69.66589642324514	ENSG00000137269.15	ENSG00000137269
1.4451494941897869	11.713332197067782	14.990373423931295	2.0418714319670619e-35	3.5317913049079546e-34	69.66242770247105	ENSG00000135317.13	ENSG00000135317
1.4222150336527295	7.823425900059258	14.989998352049936	2.0475668780173985e-35	3.540633033652661e-34	69.6596510832083	ENSG00000204923.4	ENSG00000204923
1.726382262178985	11.629998204417562	14.987207689305498	2.0904448657123852e-35	3.613747094731071e-34	69.63899205202003	ENSG00000115419.13	ENSG00000115419
2.16306448416002	11.06002356050351	14.984732262520872	2.1292303680179983e-35	3.6797468411387968e-34	69.62066663121027	ENSG00000188559.15	ENSG00000188559
2.105640527311506	10.592664718079565	14.982438201816937	2.1658164875927272e-35	3.741909089643259e-34	69.60368380684385	ENSG00000169855.20	ENSG00000169855
1.5062529057214824	12.488083665752686	14.9811856441808	2.1860572106916428e-35	3.775803826895075e-34	69.59441116311233	ENSG00000171105.14	ENSG00000171105
1.44688909016942	11.722303571756571	14.977116688908689	2.253124319299627e-35	3.890535758858962e-34	69.56428873185719	ENSG00000117906.14	ENSG00000117906
1.3116916409473796	11.988128231032409	14.974625715010788	2.2951937321334398e-35	3.962050420922438e-34	69.54584801461989	ENSG00000107959.17	ENSG00000107959
2.010642799244743	10.356008925553258	14.973983828341575	2.3061611162282708e-35	3.979850165303184e-34	69.54109611005758	ENSG00000005020.13	ENSG00000005020
1.7602808721334795	12.688992724102924	14.973710546081186	2.310846357303085e-35	3.9868014799205085e-34	69.53907299303482	ENSG00000176658.17	ENSG00000176658
1.2805690548290731	11.194133321922976	14.97321913322943	2.3192952658417117e-35	4.000240285071318e-34	69.5354350470348	ENSG00000080822.17	ENSG00000080822
1.9846105284980828	8.089047352733392	14.970403698836996	2.3683003385278949e-35	4.0836014364724866e-34	69.51459225466361	ENSG00000173083.15	ENSG00000173083
1.5801747784336455	11.133466939268413	14.968701226647736	2.3984344161232836e-35	4.134385668713792e-34	69.50198874385772	ENSG00000258289.8	ENSG00000258289
2.422913858431901	2.7304561942074104	14.965325994903631	2.459315192225865e-35	4.238126692057414e-34	69.47700162149398	ENSG00000287957.1	ENSG00000287957
1.3223363158323145	11.43258230411041	14.964277669822083	2.4785371401287747e-35	4.270038708327506e-34	69.46924076589062	ENSG00000114126.18	ENSG00000114126
2.270088467831026	5.9384643865908	14.963672162352731	2.489708030685001e-35	4.28806613121386e-34	69.46475812967931	ENSG00000134899.23	ENSG00000134899
2.726236123097745	9.626775090080598	14.963565753905074	2.491676335494956e-35	4.290238050273177e-34	69.46397037633804	ENSG00000197822.11	ENSG00000197822
1.830919711087994	10.562957260983731	14.962848374398746	2.504986838623215e-35	4.31193250938945e-34	69.45865953542105	ENSG00000138190.17	ENSG00000138190
1.6390189128921109	10.25243854703564	14.959647819805935	2.5652428017795793e-35	4.4144008044240934e-34	69.43496542441606	ENSG00000213762.12	ENSG00000213762
1.7763243951027392	8.735802491901465	14.95947459765088	2.5685450513622414e-35	4.418829915361134e-34	69.43368303670873	ENSG00000111752.11	ENSG00000111752
1.7654263988212613	11.9185395365959	14.95586731206813	2.6382876088364636e-35	4.53752555577034e-34	69.4069777500427	ENSG00000067992.16	ENSG00000067992
1.4273436392699468	10.76143619766084	14.951955982044186	2.7160503511941843e-35	4.669943716083878e-34	69.37802146983104	ENSG00000198909.8	ENSG00000198909
1.5234766677754108	10.283749640466072	14.951905374385454	2.7170713815942534e-35	4.670375460683123e-34	69.37764681150917	ENSG00000155893.13	ENSG00000155893
2.348864505885407	2.067824187641234	14.949624402252889	2.763491734229384e-35	4.748821773324487e-34	69.36076031323547	ENSG00000257594.4	ENSG00000257594
1.7699302218293076	10.905286397764876	14.949240620760865	2.771379712102352e-35	4.761027848658416e-34	69.35791909759226	ENSG00000155111.15	ENSG00000155111
1.49572867231799	11.32565534452813	14.945004822747372	2.8599495933213373e-35	4.911793384226283e-34	69.32656051999265	ENSG00000157181.16	ENSG00000157181
1.3590492238854597	9.920979504989964	14.94191231665451	2.926396323870612e-35	5.02448913121968e-34	69.30366591504924	ENSG00000111445.14	ENSG00000111445
1.7202745596508298	11.424657308721391	14.941224843267833	2.9413761580893034e-35	5.048779789182149e-34	69.2985763668367	ENSG00000196535.17	ENSG00000196535
2.17593954837279	5.28933947917998	14.940958865233144	2.9471922922403723e-35	5.057331950418697e-34	69.29660725989409	ENSG00000229204.3	ENSG00000229204
1.1692139499467926	12.515830503004723	14.938422964352055	3.003225660702429e-35	5.152026826306825e-34	69.27783327967052	ENSG00000116237.16	ENSG00000116237
1.3114643761150315	12.033327316877342	14.936974247742365	3.0357134987371886e-35	5.206287272643422e-34	69.26710800807477	ENSG00000037474.15	ENSG00000037474
1.463060252920964	8.62448608565073	14.936298488934913	3.050987550488406e-35	5.231003527773508e-34	69.26210516379044	ENSG00000273033.2	ENSG00000273033
1.2394652833552993	12.276835311960198	14.935521664033654	3.0686409710992684e-35	5.259784156735847e-34	69.25635409331986	ENSG00000122203.15	ENSG00000122203
